iter	Passed	Remaining
267	3866	2943
268	3883	2930
269	3899	2917
270	3915	2903
271	3933	2892
272	3955	2883
273	3968	2868
274	3985	2854
275	4000	2840
276	4016	2827
277	4029	2811
278	4043	2796
279	4058	2782
280	4079	2773
281	4096	2759
282	4112	2746
283	4129	2733
284	4149	2722
285	4162	2706
286	4180	2694
287	4196	2680
288	4213	2667
289	4228	2653
290	4242	2638
291	4260	2626
292	4275	2612
293	4291	2598
294	4304	2582
295	4321	2569
296	4337	2555
297	4356	2544
298	4378	2533
299	4400	2522
300	4418	2509
301	4434	2496
302	4461	2488
303	4478	2475
304	4497	2462
305	4514	2448
306	4527	2433
307	4544	2419
308	4567	2409
309	4584	2395
310	4599	2381
311	4621	2370
312	4637	2355
313	4653	2341
314	4671	2328
315	4688	2314
316	4710	2303
317	4732	2291
318	4749	2277
319	4767	2264
320	4788	2252
321	4809	2240
322	4825	2225
323	4840	2211
324	4856	2196
325	4872	2182
326	4886	2166
327	4902	2152
328	4919	2138
329	4934	2123
330	4950	2108
331	4966	2094
332	4983	2080
333	5001	2066
334	5017	2052
335	5033	2037
336	5050	2023
337	5071	2010
338	5084	1994
339	5102	1981
340	5121	1967
341	5139	1953
342	5156	1939
343	5172	1924
344	5188	1910
345	5204	1895
346	5220	1880
347	5235	1865
348	5251	1850
349	5268	1836
350	5283	1821
351	5305	1808
352	5359	1806
353	5391	1797
354	5408	1782
355	5423	1767
356	5449	1755
357	5479	1744
358	5502	1731
359	5525	1718
360	5550	1706
361	5580	1695
362	5599	1681
363	5617	1666
364	5633	1651
365	5649	1636
366	5665	1621
367	5685	1606
368	5707	1593
369	5728	1579
370	5770	1570
371	5791	1556
372	5813	1542
373	5830	1527
374	5845	1512
375	5860	1496
376	5876	1480
377	5893	1465
378	5914	1451
379	5930	1435
380	5947	1420
381	5971	1406
382	5988	1391
383	6007	1376
384	6027	1362
385	6043	1346
386	6060	1331
387	6079	1316
388	6094	1300
389	6113	1285
390	6129	1269
391	6145	1254
392	6166	1239
393	6183	1224
394	6199	1208
395	6219	1193
396	6240	1178
397	6260	1164
398	6276	1148
399	6295	1133
400	6311	1117
401	6328	1101
402	6343	1086
403	6356	1069
404	6372	1054
405	6387	1038
406	6403	1022
407	6421	1007
408	6438	991
409	6462	977
410	6482	962
411	6497	946
412	6513	930
413	6534	915
414	6551	899
415	6573	884
416	6587	868
417	6606	853
418	6624	837
419	6646	822
420	6671	808
421	6697	793
422	6716	778
423	6736	762
424	6758	747
425	6777	731
426	6794	716
427	6814	700
428	6831	684
429	6846	668
430	6866	653
431	6883	637
432	6902	621
433	6920	605
434	6937	590
435	6951	573
436	6967	558
437	6983	542
438	6998	526
439	7024	510
440	7050	495
441	7065	479
442	7078	463
443	7092	447
444	7116	431
445	7180	418
446	7199	402
447	7266	389
448	7290	373
449	7336	358
450	7351	342
451	7369	326
452	7385	309
453	7401	293
454	7417	277
455	7432	260
456	7450	244
457	7468	228
458	7485	211
459	7508	195
460	7526	179
461	7543	163
462	7558	146
463	7575	130
464	7590	114
465	7612	98
466	7635	81
467	7654	65
468	7681	49
469	7696	32
470	7711	16
471	7730	0
